;title;date;description;price;keys;path
100;Departamento En Anticrético Consta;2023-02-26;DEPARTAMENTO En anticrético consta de 3 dormitorios sala cocina 2 baños zona terminal Quillacollo norte Telf. 72748114, 76927660;;Cochabamba -  Anticrético -  Departamento;/anuncio/inmuebles/departamento-en-anticretico-consta/1981579
101;Cuarto Amplio En Anticrético;2023-02-26;CUARTO amplio, en anticrético (5x10m2), zona Alalay, 5.500 $us. Cel. 75990064.;;Cochabamba -  Anticrético -  Oficina;/anuncio/inmuebles/cuarto-amplio-en-anticretico/1981580
102;DueÑa Vende Casa Colcapirhuasuperficie;2023-02-26;DUEÑA VENDE CASA COLCAPIRHUASuperficie 904M2 Sumumpaya, sobre Av. Ferroviaria, precio 200,000$. 72058125. 67898333;$us 199 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/duena-vende-casa-colcapirhuasuperficie/1981831
103;Plaza Recoleta En Venta;2023-02-26;PLAZA RECOLETA En Venta Casa de 2 Plantas 420m2 con Tienda Comercial y Galpon, aPasos del Boulevard de la Recoleta whatsapp 70313588 abstenerse inmobiliarias;$us 455;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/plaza-recoleta-en-venta/1981832
104;1400 Departamento Alquiler 2;2023-02-26;1400 Departamento alquiler 2 habitaciones dependencias. Av. Melchor Pérez Olguín y América. Telf.: 71757492- 4280658;$us 200;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/1400-departamento-alquiler-2/1981849
105;Propietario Alquila Departamentos Residenciales;2023-02-26;PROPIETARIO alquila departamentos residenciales y amoblados, 1 o 2 dormitorios, living/comedor, cocina, baño y parqueo. Contratos anuales, semestrales, mensuales y diarios. Facturables. Zona Prado y Cine Center. Tel. 76912858;$us 0;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/propietario-alquila-departamentos-residenciales/1981851
106;America Santa Cruz En;2023-02-26;AMERICA SANTA CRUZ En Alquiler Departamento de lujo completamente amoblado 3 dormitorios en condominio con piscina fotos whatsapp 70313588 70713189 vendohogar;;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/america-santa-cruz-en/1981852
107;Parque Fidel Anze En;2023-02-26;PARQUE FIDEL ANZE En Alquiler Exclusivos Departamentos frente al Parque completamente amoblados y equipados 3 y 4 dormitorios, Balcon con hermosa vista, informaciones whatsapp 70313588 VENDOHOGAR;$us 800;Cochabamba -  Alquiler -  Departamento;/anuncio/inmuebles/parque-fidel-anze-en/1981856
108;Vendo Casa De 610;2023-02-26;VENDO casa de 610 m2, calle Santivañez, $us 450 m2. Ref. 79968077, 68050317.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-casa-de-610/1981907
109;Casa Ambientes Amplios 2;2023-02-26;CASA Ambientes amplios, 2 pisos, 275 m2, con garzonier, independiente, zona Muyurina, Av. Aniceto Arce y Av. Ramón Rivero, 4 dormitorios (2 suites c/hidromasaje), dependencias, patio, parrillero, garaje, $us 220.000. Ref. 70750950.;$us 220 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-ambientes-amplios-2/1981913
110;Casa Confortable Sobre 600;2023-02-26;CASA confortable, sobre 600 m2 (2 pisos), con amplios jardines y parrillero, suite y 3 dormitorios, escritorio, dependencias, garaje, 4 movilidades, zona condominio Horizontes (Km 4 1/2, Circunvalación y carretera a Sacaba), $us 260.000. Ref. 72720474.;$us 260 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-confortable-sobre-600/1981915
111;Casa En Venta Zona;2023-02-26;CASA en venta, zona Chimba, precio como lote, trato con dueño. 4449747, 76942444, 76452471.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-en-venta-zona/1981918
112;Casa Comercial Céntrica 4;2023-02-26;CASA COMERCIAL Céntrica, 4 plantas, Av. San Martín, 4 tiendas comerciales, 3 departamentos, infórmese 72275744.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-comercial-centrica-4/1981930
113;De Ocasion Casa De;2023-02-26;DE OCASION casa de 3 plantas, de 240 m2, Blanco Galindo, Km 4. Fono: 72712333, 4428339.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/de-ocasion-casa-de/1981939
114;Vendo Vivienda Multifamiliar De;2023-02-26;VENDO vivienda multifamiliar de 2 plantas, 2 departamentos, con accesos independientes, Av. Circunvalación este, Km 7 1/2, hacia Sacaba, consta de PB, 3 dormitorios, cocina, baño, living comedor y patio, P.A. 2 dormitorios, baño, cocineta, living comedor (estilo Americano), patio, terraza y amplios...;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-vivienda-multifamiliar-de/1981942
115;Dueño Vende Casa Como;2023-02-26;DUEñO  Vende casa como terreno, barrio Periodista, América Oeste, 270 mts. terreno, U$. 145000, charlable. Telf. 4422244, 69455890.;$us 145 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/dueno-vende-casa-como/1981944
116;Vendo Hermosa Casa Sobre;2023-02-26;VENDO Hermosa casa sobre la Av. Eudoro Galindo, 473 mts., amplio jardín, garaje 2 autos. Ref. 72256335.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-hermosa-casa-sobre/1981945
117;Casa Venta Gabriel Rene;2023-02-26;CASA venta: Gabriel Rene Moreno - 15 Agosto Nro.820. 600 m2 $us 750.000.-, charlable. Ref.: 4297892 72779302;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-venta-gabriel-rene/1981946
118;Dueño Vende Casa Km;2023-02-26;DUEñO Vende casa Km. 5.5, Sacaba, Olivos Norte cerca Circunvalación, 400 m2. lote, construcción 290 m2., 5 dormitorios, suite, cocina amplia, sala comedor, escritorio, sala juegos, garaje, 5 movilidades, papeles al día, 180000 $us. Charlable. Cel. 72210492.;$us 180 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/dueno-vende-casa-km/1981950
119;Temporal Ultimas 3casas En;2023-02-26;TEMPORAL ultimas 3casas en condominio elegantes y cómodas 155.000 $us 70758347;$us 155 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/temporal-ultimas-3casas-en/1981953
120;Venta Casa 3 Dormitorios;2023-02-26;VENTA Casa, 3 dormitorios, baños, cocina, churrasquero, en Colcapirhua. Lote inmediaciones colegio Tiquipaya. 70387409.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/venta-casa-3-dormitorios/1981955
121;Vendo Casa Km 3;2023-02-26;VENDO casa, Km 3, Sacaba, whatsapp. 78840363.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-casa-km-3/1981956
122;Dueño Vende Linda Y;2023-02-26;DUEñO vende linda y amplia casa zona Av. Calampampa dos cuadras al norte Av. Simón López 70775785;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/dueno-vende-linda-y/1981957
123;Vendo Casa Nueva 3;2023-02-26;VENDO casa nueva, 3 plantas, garaje 4 movilidades, Santa Rosa, urbanización La Paz. 73770101 – 79757811.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-casa-nueva-3/1981958
124;Av Fuerza Aerea Frente;2023-02-26;AV. FUERZA AEREA Frente Unidad Educativa, bonita casa comercial en venta, de tres plantas, 4 dormitorios, living - comedor, cocina A/B, 3 baños, 2 escritorios, sala estar, garaje, patio, tienda, superficie 344,62 m2., documentos al día. $us. 250000, conversable. Referencias 61605963, 62729070.;$us 250 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/av-fuerza-aerea-frente/1981959
125;Brisas De Aranjuez Vendo;2023-02-26;BRISAS DE ARANJUEZ Vendo hermosa casa, 4 suites, escritorio, área servicio, 633 m2. construidos. 72722672.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/brisas-de-aranjuez-vendo/1981961
126;Vendo Inmueble Calle Calama;2023-02-26;VENDO inmueble, calle Calama, entre San Martín y Lanza, superficie 339 mts, Ref. 72229505, 4797140.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-inmueble-calle-calama/1981964
127;Venta Casa 2 Plantas;2023-02-26;VENTA casa 2 plantas, 3 dormitorios, 3 baños, cocina, sala, empleada, zona Guadalupe (estrenar), 110.000 $us. 79965927, (alquiler 550 $us).;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/venta-casa-2-plantas/1981969
128;Hermosa Casa Para Vivienda;2023-02-26;HERMOSA casa para vivienda u oficina, inmediaciones Cine Center, Cel./WP. 75900145, 530 m2.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/hermosa-casa-para-vivienda/1980844
129;245 000 $us 265;2023-02-26;245.000 $US 265.000 $us, América oeste, 2 casas de 300 m2, 380 m2. 70361700.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/245-000-us-265/1981974
130;Cerca Torres Sofer 2;2023-02-26;CERCA TORRES SOFER 2 casas, 300 m2, 270.000 $us, otra casita comercial, 265.000 $us. 70361700.;$us 270 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/cerca-torres-sofer-2/1981976
131;Local Comercial Salida A;2023-02-26;LOCAL COMERCIAL salida a calle, c/garaje, baño, cocineta, inmediaciones Estadium, Cel. WP. 75900145.;;Cochabamba -  Venta -  Local Comercial;/anuncio/inmuebles/local-comercial-salida/1980861
132;Alquilo Oficina Zona Recoleta;2023-02-26;ALQUILO oficina, zona Recoleta, amplia, Av. Aniceto Padilla y Av. Santa Cruz, 1.350 Bs. Cel. 69487127, 72717385, 4495680.;;Cochabamba -  Alquiler -  Oficina;/anuncio/inmuebles/alquilo-oficina-zona-recoleta/1980869
133;Venta Casa En Condominio;2023-02-26;VENTA casa en condominio, zona norte, 148.000 $us, trato con el dueño. Cel. 72273222.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/venta-casa-en-condominio/1981982
134;Sector Mercado 10 De;2023-02-26;SECTOR MERCADO 10 DE FEBRERO casa comercial, 2 departamentos, tiendas, 275.000 $us. 77452049, 75959099.;$us 275 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/sector-mercado-10-de/1981983
135;Ocasion Casa Como Lote;2023-02-26;OCASION Casa como lote 290 m2., Av. D'orbigni próximo surtidor Los Laureles, 138000 $us., conversable, Cel. 76474724.;$us 138 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/ocasion-casa-como-lote/1981985
136;Propietario Vende En Zona;2023-02-26;PROPIETARIO  vende en zona noroeste de Cochabamba, propietario vende casa con amplio espacio, ideal para edificios, papeles al día, superficie terreno 527 m2, frente de 16.17 mts (divisible), un departamento, seis habitaciones, todos los servicios, gas domiciliario, abundante, agua 24 horas. Ref....;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/propietario-vende-en-zona/1981986
137;Casa Residencial En Zona;2023-02-26;CASA RESIDENCIAL en zona noroeste de Cochabamba, propietario vende hermosa y amplia casa residencial, papeles al día, superficie terreno 495 m2, construidos 435 m2, una suite, 6 dormitorios, cinco baños, parrillero, jardín, garaje, cinco movilidades, otras dependencias, todos los servicios,...;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-residencial-en-zona/1981987
138;Vendo Linda Casa A;2023-02-26;VENDO linda casa a estrenar en inmediaciones de Linde Central, cuenta con garaje para dos autos, referencias al 62666692 preguntar por Rudy Suarez.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-linda-casa/1981990
139;Propietario Vende Casa A;2023-02-26;"PROPIETARIO Vende ""casa a estrenar"" de 2 plantas, en Temporal, cuenta con 1 suite y 2 dormitorios, todos los servicios, $us. 200000. Ref. 67400724.";$us 200 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/propietario-vende-casa/1981994
140;A Primera Oferta Hermosa;2023-02-26;A PRIMERA OFERTA hermosa casa, venta, final América oeste, de 290 m2 construidos, garaje 3 movilidades, costo 180.000 $us, ayudamos con el Banco. 70728596, 72254832.;$us 180 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/primera-oferta-hermosa/1981997
141;Vendo Casa En Vallegrande;2023-02-26;VENDO Casa en Vallegrande Santa Cruz. Living comedor, cocina, dormitorio, garaje, patio. Inf.: 77625683 74170473;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/vendo-casa-en-vallegrande/1982002
142;Casas En Venta 147;2023-02-26;CASAS  En venta 147.000 Condo Terra del Bosque, zona Cruce Taquiña Av. Centenario 147 m2. 1 suite 2 dormitorios con baño, cocina cerrada, living- comedor, baño de visitas, cuarto de lavado, jardín, garage para 2 autos 60393355;$us 147 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casas-en-venta-147/1982003
143;Casa Comercial En Venta;2023-02-26;Casa comercial en venta con tres departamentos a 200000$ próximo a SAR FAB Ref: 76456303- 75498516;$us 200 000;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-comercial-en-venta/1982009
144;Hermoso Departamento En Venta;2023-02-26;HERMOSO Departamento en venta en La Paz, Zona Alto Obrajes (Normal) 170 m2. 77937018, 72087773;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/hermoso-departamento-en-venta/1982027
145;Propietario Vende Departamento De;2023-02-26;PROPIETARIO vende departamento de 3 dormitorios al lado del IC Norte, c/baulera y garaje. Ref. 76002822, 75444499.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/propietario-vende-departamento-de/1982031
146;Vendo Departamentos Planta Baja;2023-02-26;VENDO Departamentos planta baja, 1 dormitorio, living-comedor, cocina, patio amplio, $us 40.000 - 1 dormitorio, 7mo piso, $us 38.000 - 2 dormitorios, living comedor, cocina, baño, patio servicio $us 49.500- 3 dormitorios, living comedor, cocina, 2 baños, patio servicio, $us 68.500 - cerca IC NORTE...;$us 49 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-departamentos-planta-baja/1982032
147;En Venta Amplio Departamento;2023-02-26;EN VENTA Amplio departamento de 96,8 m2 con patio de 44 m2, una suite, un dormitorio, 2 baños, dependencias, parqueo y baulera Zona Sarco. Acepta mascotas 65726240 Dueña;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/en-venta-amplio-departamento/1982034
148;58 000 $us Inmediaciones;2023-02-26;58.000 $US inmediaciones Tadeo Haenke, Beijing, 2 dormitorios, sala, comedor, cocina Americana, baño, garaje. 70736792.;$us 58 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/58-000-us-inmediaciones/1982035
149;Sacaba Puntiti Vendo Departamento;2023-02-26;SACABA - PUNTITI Vendo departamento 137 m2., 4 dormitorios, dependencias, incluye garaje cubierto, piscina, patio amplio, mejor oferta. 70350977.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/sacaba-puntiti-vendo-departamento/1982039
150;Torre Rocris Venta Departamentos;2023-02-26;TORRE ROCRIS venta departamentos, 2, 3 dormitorios, América oeste, diseño, estudio Cabezas, supervisión, Ingeniero Montaño. 60743860, 73779503, 65751101.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/torre-rocris-venta-departamentos/1982040
151;Dueño Vende Departamento A;2023-02-26;DUEñO vende departamento, a estrenar, 3 dormitorios, uno en suite, material importado, roperos empotrados, cocina equipada, 85.52 m2, gimnasio, parque infantil, churrasquería, zona residencial. 71770428.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/dueno-vende-departamento/1982043
152;Vendo Departamento Edificio San;2023-02-26;VENDO departamento edificio San Marcos III, Av. Villarroel esquina Pedro Blanco. Ref. 72242421.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-departamento-edificio-san/1982045
153;Departamento Vendo 43 64;2023-02-26;DEPARTAMENTO vendo 43.64 m2., 5to. piso, cocina equipada, edificio Montreal, Av. América entre Av. Santa Cruz. 73770101 – 79757811.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/departamento-vendo-43-64/1982046
154;Vendo Un Departamento De;2023-02-26;VENDO un departamento de 132 m2, + garaje + terraza, c/vista panorámica, garaje. Ref. Telf. 4490760, 73795500.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-un-departamento-de/1982047
155;Dueña Vende Departamento Céntrico;2023-02-26;DUEñA vende departamento, céntrico, Lanza esquina Chiquisaca, Cel. 64861617.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/duena-vende-departamento-centrico/1982048
156;Por Motivo De Viaje;2023-02-26;POR MOTIVO DE VIAJE se vende lindo departamento de 125 m2, con 1 suite y 2 dormitorios, 3 baños, cocina, living comedor y lavandería, ubicado en zona Sarco, a una cuadra de la Av. Beijing y parque Demetrio Canelas, $us 82.000, charlable, el precio incluye parqueo, sin intermediarios. Ref. 77958747...;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/por-motivo-de-viaje/1982049
157;Departamento En Venta 90;2023-02-26;DEPARTAMENTO en venta, 90 m2, zona Muyurina, trato con propietario. 75244223.;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/departamento-en-venta-90/1982052
158;Departamento En Venta O;2023-02-26;DEPARTAMENTO en venta o anticrético con opción a venta condominio Santa Rosa bloque 1 5to piso 4habitaciones 4baños amplio con garaje celular 67546072 Av. Víctor Ustariz;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/departamento-en-venta-o/1982053
159;Vendo Departamento Torres Sofer;2023-02-26;VENDO Departamento, Torres Sofer, de ocasión 106 m2., suite, dormitorio, dependencias (sin parqueo), 66000 $us. Telf. 76474724, 68517593.;$us 66 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/vendo-departamento-torres-sofer/1982055
160;Crispy Chips Snacks4u Bolivia;2023-02-26;"""CRISPY CHIPS"" SNACKS4U-BOLIVIA S.R.L. Busca distribuidor independiente con licencia de conducir, para la venta y comercialización de su afamada línea de productos Crispy Chips, para la ciudad de Cochabamba. Telf. 4316410, 72244657.";;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/crispy-chips-snacks4u-bolivia/1982056
161;Casa En Venta Zona;2023-02-26;CASA en venta, zona Arocagua. Ref. 70341790, el propietario.;;Cochabamba -  Venta -  Casa / Chalet;/anuncio/inmuebles/casa-en-venta-zona/1981060
162;1 2 3 Dormitorios;2023-02-26;1, 2, 3 DORMITORIOS desde 39.800 $us, Estadium Cala Cala, Av. Ecológica, créditos directos. 62624601.;$us 39 800;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/1-2-3-dormitorios/1982059
163;Hermoso Departamento 50 M2;2023-02-26;HERMOSO departamento, 50 m2, 1 suite, piscina atemperada, cowork, gimnasio, excelente vista ciudad, templo Cala Cala, 55.000 $us. 62624601.;$us 55 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/hermoso-departamento-50-m2/1982061
164;Lote De Ocasión En;2023-02-26;LOTE De ocasión en venta 259 m2 zona Piñami precio 64 $ celular 62777135;;Cochabamba -  Venta -  Lote / Terreno;/anuncio/inmuebles/lote-de-ocasion-en/1981077
165;Alquiler Casa Con Todas;2023-02-26;ALQUILER casa, con todas las dependencias, Av. Costanera, parque de la Familia. 71734494.;;Cochabamba -  Alquiler -  Casa / Chalet;/anuncio/inmuebles/alquiler-casa-con-todas/1981082
166;Real Apuro Vendo Departamento;2023-02-26;Real apuro vendo departamento 3 dormitorios 2 parqueos pasos Hipermaxi Juan de la Rosa 70747695;;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/real-apuro-vendo-departamento/1982065
167;En Venta Departamento 1;2023-02-26;En Venta departamento 1 dormitorio, baulera y dependencias. Zona Central Oeste 38000$us 75499589;$us 38 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/en-venta-departamento-1/1982067
168;Edificio Ubuntu Calacala Vendo;2023-02-26;EDIFICIO UBUNTU CALACALA Vendo Departamento Garzonier con Balcon Espectacular Vista aEstrenar Piso17, Areas Sociales, Piscina fotos whatsapp 70358664 vendohogar;$us 53 000;Cochabamba -  Venta -  Departamento;/anuncio/inmuebles/edificio-ubuntu-calacala-vendo/1982069
